X,Y,C
-0.0071908,0.412516,1
-0.403384,-0.129636,2
0.13665,0.345388,1
-0.338896,0.272348,2
0.243597,-0.128437,3
-0.330187,0.371202,2
-0.0686661,0.211983,2
-0.336338,0.227608,2
-0.31994,0.0806803,2
0.435623,0.147027,4
0.182039,0.366398,1
-0.354349,-0.123036,2
-0.285105,0.0530702,2
0.0464698,0.290619,1
0.411962,0.0981813,4
-0.314869,0.197083,2
-0.114959,0.113848,2
0.219939,-0.225774,3
0.300377,0.18632,4
0.055558,0.208669,1
0.0665961,0.575688,1
-0.0016601,0.569704,1
0.218345,0.51229,1
-0.222119,0.191253,2
0.422319,0.0929123,4
-0.319529,0.056071,2
0.189425,0.268151,1
0.374933,0.144321,4
-0.266404,-0.217669,2
-0.368084,-0.104569,2
0.0872481,-0.133612,3
0.401081,0.144452,4
-0.24683,0.0384534,2
0.310635,0.423923,1
0.349694,0.367392,1
0.151044,0.512679,1
0.059841,-0.166073,3
0.072988,0.265635,1
0.0336718,0.395866,1
-0.278504,0.0857601,2
0.452322,0.0993031,4
-0.141467,0.0420545,2
0.0254996,0.554816,1
0.117573,0.42035,1
0.270061,0.244753,1
0.0363671,0.449928,1
0.188854,-0.184351,3
-0.199473,0.312423,2
0.261868,0.540065,1
0.418114,0.0859214,4
0.114745,0.542907,1
-0.0303623,0.33171,1
-0.488377,0.197143,2
-0.235697,0.139278,2
-0.146916,0.215371,2
0.259911,-0.0696911,3
0.379273,0.119753,4
-0.402904,0.0694262,2
0.37498,0.1541,4
-0.307949,-0.0263055,2
-0.288366,0.300191,2
0.108416,-0.178535,3
0.339151,0.0825121,4
-0.175538,-0.0321227,2
0.201365,0.576972,1
0.219054,-0.0199233,3
0.143679,-0.162401,3
0.244745,0.385616,1
0.23099,0.497314,1
0.185661,-0.166759,3
-0.338575,-0.0116262,2
-0.322025,0.23116,2
0.0671887,0.22986,1
-0.407094,0.173685,2
0.129948,-0.232278,3
-0.397783,0.00930983,2
-0.130313,0.101108,2
0.0369545,0.317569,1
-0.401769,-0.0559756,2
0.291214,-0.18148,3
0.354476,0.394966,1
0.374413,0.120725,4
-0.361204,-0.156567,2
0.158519,-0.16168,3
0.08708,-0.188371,3
0.239011,-0.231125,3
-0.436433,0.0695654,2
0.386499,0.0916243,4
0.452606,0.0942101,4
0.35448,0.123132,4
0.136402,0.372029,1
0.118697,0.365532,1
0.175243,0.483623,1
0.0109246,0.609121,1
0.384855,0.159968,4
-0.23578,-0.167054,2
0.286678,0.333078,1
-0.0334517,0.496665,1
-0.324488,0.341393,2
-0.40948,0.0198424,2
-0.456963,-0.0982572,2
0.236719,0.489572,1
0.237305,0.460889,1
-0.365698,0.245507,2
0.288074,0.538584,1
0.17664,0.422775,1
-0.210202,0.285849,2
0.366951,0.11679,4
-0.457889,-0.0709584,2
0.0554762,-0.256751,3
0.116424,0.536683,1
-0.156608,0.254497,2
0.352678,0.316371,1
0.217626,-0.217875,3
-0.339271,0.0226979,2
0.368824,0.12845,4
0.158541,-0.267209,3
0.0663402,-0.151881,3
0.378028,0.136873,4
0.133592,-0.179534,3
0.0309778,-0.154026,3
0.143143,0.531807,1
-0.333386,0.183682,2
0.110633,0.355825,1
0.111966,-0.182056,3
0.0260755,-0.121981,3
0.361834,0.0998158,4
0.0256001,0.439628,1
-0.0474434,0.286092,1
-0.350109,-0.0346018,2
-0.0187033,0.513167,1
-0.163167,0.175042,2
0.197122,0.199536,1
0.083061,-0.151444,3
0.126751,-0.101944,3
-0.305808,0.128217,2
-0.0238777,0.441437,1
0.116057,0.227421,1
-0.092199,0.115264,2
-0.399084,0.0512963,2
0.0436314,0.543014,1
0.387545,0.387384,1
-0.292262,0.294486,2
0.0966311,-0.157307,3
0.0463544,0.360981,1
0.239609,0.361606,1
0.303716,0.551009,1
0.220487,-0.241779,3
0.0379534,-0.17456,3
-0.145189,-0.0505252,2
0.262635,-0.19176,3
0.457366,0.093962,4
-0.219689,0.0176704,2
0.21063,-0.0777181,3
-0.207568,-0.19177,2
-0.300347,0.383496,2
0.15633,0.404451,1
0.117088,-0.133367,3
0.142788,0.586086,1
0.283381,0.103039,4
0.0802023,-0.233765,3
0.364291,0.120172,4
0.138968,0.273701,1
0.0426006,0.276938,1
-0.0960779,0.236095,2
-0.084708,0.0672159,2
0.318657,0.155375,4
0.448336,0.0636118,4
0.143433,-0.135705,3
-0.396305,0.0924105,2
0.296428,0.101715,4
0.325382,-0.204795,3
-0.499148,-0.0702398,2
0.0963421,0.285143,1
0.295215,0.35489,1
-0.318239,-0.060118,2
-0.28305,-0.114605,2
0.242348,0.551273,1
0.348161,0.109954,4
0.183718,0.480225,1
-0.398493,0.149684,2
0.125404,0.270783,1
-0.167757,-0.0321925,2
0.218893,-0.170655,3
-0.214983,0.129414,2
0.0491793,0.413473,1
0.253823,0.437274,1
0.109271,0.482531,1
0.195509,0.439972,1
0.325305,0.430187,1
0.33024,0.381652,1
0.243438,0.392474,1
-0.197909,0.11737,2
-0.036186,0.34589,1
0.228864,0.543479,1
0.206492,0.395267,1
-0.326978,0.312963,2
-0.508377,0.105734,2
0.125628,0.328808,1
-0.352694,0.0292226,2
0.073307,0.405429,1
-0.120026,-0.0928081,2
-0.368619,0.242988,2
-0.352884,-0.126545,2
-0.182827,0.19786,2
0.347634,0.348774,1
0.320953,0.138249,4
0.201941,-0.299292,3
0.232677,0.326344,1
-0.384912,-0.193285,2
-0.433473,0.0702489,2
0.221541,0.326367,1
-0.381869,0.276991,2
-0.04151,0.158627,2
0.172401,-0.160774,3
-0.208517,0.0135517,2
0.194928,0.231592,1
0.193638,0.370635,1
0.0687986,-0.230181,3
0.411047,0.0675264,4
-0.2554,0.330891,2
-0.156915,0.174074,2
-0.19235,0.198991,2
0.144143,-0.161381,3
-0.379028,-0.0330886,2
0.135494,0.419549,1
0.242418,-0.137502,3
0.249002,-0.195878,3
0.195078,-0.221515,3
-0.480755,0.0926418,2
0.0367709,0.353148,1
0.243471,-0.202596,3
0.0476976,-0.141468,3
-0.258971,0.225702,2
-0.349849,0.0852731,2
0.117682,0.550328,1
0.153059,-0.269295,3
0.22665,0.393031,1
-0.503212,0.142075,2
0.0442061,-0.265105,3
0.304,0.388704,1
0.183518,-0.219615,3
-0.365853,0.273932,2
-0.479961,0.0587464,2
-0.00763946,0.313702,1
0.164411,0.286874,1
0.12401,0.552119,1
0.317431,0.329801,1
-0.384031,0.121049,2
0.321041,-0.135266,3
0.19671,-0.14486,3
-0.0858727,-0.132551,2
0.0147202,0.612403,1
0.252835,-0.201065,3
0.173269,0.518432,1
-0.4689,0.147642,2
-0.223161,-0.00227138,2
-0.276419,-0.022896,2
-0.176894,0.0838761,2
-0.0529132,-0.0185946,2
0.17122,0.554962,1
0.251438,-0.225065,3
0.0144925,-0.188944,3
0.0284517,0.467935,1
-0.338106,-0.0832517,2
0.0367476,-0.0487812,3
-0.214431,0.1659,2
-0.216811,-0.132542,2
-0.124997,0.0258512,2
-0.250699,-0.0781164,2
-0.17732,-0.0519983,2
0.367011,0.37641,1
0.28117,0.41659,1
0.156913,0.198947,1
0.123809,-0.125594,3
-0.342652,0.156568,2
-0.0994111,-0.128092,2
0.113738,0.556906,1
0.205459,0.335745,1
0.0464361,-0.072645,3
0.155808,0.570885,1
-0.103436,0.410552,1
-0.37371,-0.0489813,2
-0.271412,-0.157622,2
-0.0611656,0.368871,1
0.0923354,-0.282895,3
-0.159395,-0.116971,2
0.0917337,0.286457,1
-0.373838,-0.114203,2
0.143459,0.279463,1
0.13552,-0.14237,3
0.458845,0.0991798,4
-0.13886,0.113791,2
-0.373516,-0.0855464,2
0.128451,0.318947,1
-0.434814,0.173501,2
0.347564,0.403509,1
0.177379,-0.184977,3
-0.0530577,-0.0551274,2
-0.193447,-0.00846893,2
0.330932,-0.13088,3
0.108303,-0.161131,3
-0.240896,-0.0908947,2
-0.146492,0.174813,2
0.202707,-0.114187,3
0.175865,0.49705,1
-0.304546,0.0725863,2
0.360218,0.124997,4
0.0258924,0.472962,1
0.0242619,0.491143,1
0.182926,0.555017,1
0.314595,0.0974446,4
-0.143551,-0.0105573,2
0.0882459,0.590116,1
-0.281284,-0.156469,2
0.239303,0.293075,1
0.216035,0.431605,1
0.142117,0.410726,1
-0.340391,0.305849,2
0.455807,0.0921415,4
-0.389745,-0.0987121,2
0.117166,0.243153,1
-0.203075,0.150984,2
0.348103,0.0858372,4
0.35391,0.0651858,4
0.120472,-0.133526,3
-0.352272,0.15327,2
0.0585963,0.350868,1
0.142474,0.327045,1
0.209991,0.406119,1
0.361529,0.423654,1
-0.317477,0.355719,2
0.305597,-0.162533,3
0.0782333,0.34176,1
0.165901,0.510763,1
0.0238638,-0.276533,3
-0.372424,-0.145595,2
0.20658,-0.340889,3
-0.332932,-0.176055,2
0.395517,0.175587,4
-0.465131,0.25023,2
0.217243,0.468135,1
0.247375,-0.0690531,3
0.207105,0.527417,1
0.314374,0.305344,1
0.230446,-0.13723,3
-0.157264,0.0847431,2
-0.0438329,0.540248,1
0.174026,0.226263,1
-0.382413,-0.157011,2
-0.258907,-0.0517503,2
0.31561,0.110254,4
-0.0456015,0.0336068,2
0.159679,0.577573,1
0.368512,0.0838566,4
0.425268,0.0755265,4
-0.0615836,0.0637527,2
-0.25979,0.220065,2
-0.436066,-0.0640042,2
-0.174261,-0.133419,2
-0.134171,-0.0923012,2
-0.333656,-0.130428,2
0.369787,0.0804719,4
0.0426623,0.356835,1
-0.0574625,0.301766,1
0.485743,0.125487,4
-0.001085,0.439417,1
-0.0194631,0.465978,1
0.0798375,0.377025,1
0.331979,0.457736,1
0.283592,-0.232051,3
-0.0249562,0.361383,1
0.190029,0.460591,1
-0.126696,0.193744,2
-0.445228,-0.00123253,2
0.1282,0.416911,1
0.250526,0.522875,1
0.0119207,-0.0668373,3
0.0132064,-0.242336,3
-0.407807,-0.0965012,2
-0.0537173,0.113658,2
0.298093,0.366907,1
-0.252007,0.195195,2
-0.100428,0.230317,2
0.172044,-0.225329,3
0.262706,0.490638,1
-0.454279,0.132998,2
0.329201,0.160332,4
0.00328323,-0.193725,3
-0.117323,0.0831793,2
-0.467168,-0.0311562,2
-0.109502,0.336352,1
-0.221594,0.306129,2
-0.138933,-0.0810062,2
0.16147,-0.155538,3
0.219576,0.548857,1
-0.386216,-0.1693,2
-0.269393,-0.0664571,2
-0.105597,0.0535744,2
-0.359015,-0.0646864,2
-0.311129,-0.0668207,2
0.144356,-0.121424,3
-0.216959,0.0761032,2
0.225313,-0.168704,3
-0.411704,-0.155508,2
0.099893,0.334986,1
0.104535,-0.0196851,3
-0.446678,-0.144733,2
0.174544,0.276402,1
0.0977444,0.398492,1
-0.249904,0.224993,2
0.148235,-0.310303,3
-0.0690244,-0.00659588,2
0.263004,0.337862,1
-0.426578,0.207643,2
-0.42055,-0.133029,2
-0.120215,0.0561113,2
0.256427,0.448953,1
-0.0103802,0.477129,1
-0.229457,-0.0425891,2
0.396026,0.119347,4
-0.345746,0.152987,2
0.0425058,0.355838,1
-0.139083,0.149832,2
-0.47775,0.00739934,2
0.152761,-0.25214,3
0.368943,0.0508359,4
0.253963,0.473723,1
-0.0662191,0.0755183,2
-0.321763,0.150204,2
0.118101,-0.150651,3
0.133824,-0.290372,3
0.246148,0.482048,1
0.107107,0.449177,1
-0.128173,-0.0734839,2
0.10723,0.518061,1
0.202778,0.280263,1
0.130074,-0.140829,3
-0.191422,0.244389,2
0.0885585,0.399832,1
-0.311213,-0.19656,2
-0.480881,0.111648,2
-0.463881,0.0600774,2
0.0474672,0.468438,1
0.192346,-0.100957,3
0.176139,0.351074,1
0.115869,0.446691,1
0.157971,0.417151,1
0.152255,-0.0772198,3
0.216927,-0.12586,3
-0.21366,-0.0828451,2
-0.283376,0.0945995,2
-0.0862875,0.378456,1
-0.277168,0.292624,2
-0.159923,0.246654,2
-0.279897,-0.0174304,2
0.172747,0.306601,1
-0.35737,-0.130533,2
-0.484973,-0.0460323,2
-0.189083,-0.0397997,2
0.379891,0.0787764,4
0.0689409,-0.135633,3
0.393171,0.16881,4
0.29788,0.330236,1
0.453957,0.106573,4
0.290271,0.415698,1
0.061895,0.350435,1
0.277381,0.460184,1
-0.27134,-0.131834,2
0.291094,0.325794,1
0.335159,0.304747,1
0.0485276,-0.177011,3
-0.344545,-0.118404,2
-0.329237,-0.184129,2
-0.136751,-0.0648249,2
0.323231,0.0886068,4
0.119153,-0.18453,3
0.156656,0.36479,1
-0.406942,0.0513884,2
0.0501994,-0.298903,3
0.0820794,0.330257,1
-0.206457,0.0774745,2
0.326321,0.406067,1
0.257693,0.425805,1
0.224255,0.31028,1
0.197958,0.43154,1
0.298427,0.319935,1
0.393097,0.0682718,4
0.221353,0.41278,1
-0.0459659,-0.0106641,2
0.223165,-0.275176,3
0.0949094,0.515588,1
0.0367205,-0.156332,3
-0.397209,-0.149283,2
0.0797678,0.384157,1
0.165478,-0.146137,3
-0.055214,0.374961,1
0.0505746,0.458399,1
0.338294,0.0641338,4
0.444337,0.172625,4
-0.0962952,0.0893956,2
0.0561582,-0.0988628,3
-0.110517,0.0534265,2
0.0627497,-0.231704,3
-0.514076,-0.0125726,2
0.0299492,0.409731,1
-0.417663,0.0671133,2
-0.0879711,0.109115,2
0.172038,0.493663,1
-0.321996,-0.0895139,2
-0.0943615,-0.0360245,2
0.0389031,0.29104,1
0.2445,0.484458,1
-0.120366,0.131152,2
-0.446452,0.222651,2
-0.467322,0.111442,2
0.0556956,-0.0819354,3
0.0350353,0.480623,1
0.120127,0.427065,1
0.331938,0.447419,1
-0.3425,0.287624,2
0.0494057,-0.105158,3
-0.427012,-0.0815851,2
0.360641,0.0864682,4
-0.121989,0.0926074,2
-0.346771,0.282949,2
-0.339862,0.227427,2
0.259422,-0.102654,3
-0.0158314,0.53836,1
-0.470832,-0.0943114,2
-0.138913,0.138002,2
-0.464475,0.0381872,2
-0.438353,0.106012,2
-0.112641,-0.132181,2
0.0557132,0.482999,1
-0.384841,0.29121,2
-0.239288,0.126876,2
0.289357,0.352231,1
-0.242381,0.166999,2
0.231667,-0.11003,3
-0.0367194,0.273664,1
0.108956,0.362672,1
0.105989,-0.189553,3
0.0771439,0.447318,1
-0.173161,-0.151451,2
0.126179,0.263766,1
0.194574,-0.122191,3
0.128616,-0.0548432,3
0.273954,0.356835,1
0.111756,-0.18138,3
0.0800086,-0.218774,3
0.0342362,-0.260068,3
-0.0589303,0.459329,1
0.0605393,-0.133985,3
0.263136,0.241979,1
0.385407,0.0432413,4
-0.323863,-0.0337463,2
-0.449542,0.145378,2
-0.0202062,0.415216,1
0.333422,0.13796,4
-0.419621,0.0843324,2
-0.119253,0.0372854,2
-0.346333,-0.0938792,2
0.126451,0.455054,1
0.262695,0.433727,1
0.361816,0.132614,4
-0.29999,0.225481,2
0.00277724,-0.274122,3
-0.388241,0.198629,2
0.214646,0.400143,1
0.3885,0.0391912,4
0.222632,-0.146863,3
0.127544,-0.136828,3
-0.250906,-0.147108,2
-0.472659,0.13853,2
0.215386,-0.0610335,3
-0.417367,-0.094769,2
0.239857,0.232711,1
-0.281138,-0.181666,2
0.11875,-0.249484,3
0.33168,-0.12943,3
-0.332165,0.291407,2
0.00393388,0.40844,1
-0.397141,-0.135223,2
0.204278,0.476691,1
0.384522,0.0664917,4
0.0210445,0.466787,1
-0.287928,0.0573148,2
0.143533,0.383575,1
0.0298336,0.59373,1
0.160287,0.325909,1
-0.448523,-0.0564979,2
0.460551,0.13269,4
0.237529,-0.21782,3
-0.202009,-0.1631,2
0.123841,0.313407,1
-0.159671,0.0788129,2
0.260943,0.431861,1
0.204066,0.377929,1
0.193669,0.48502,1
-0.478562,0.232644,2
0.169093,0.410076,1
0.0842188,-0.301999,3
0.0456222,0.482372,1
0.237053,0.488999,1
-0.373914,0.166847,2
0.29357,0.357126,1
0.195406,0.434258,1
-0.256451,-0.118828,2
0.369763,0.402184,1
0.173094,-0.167565,3
0.00345683,0.419454,1
0.126634,-0.0869271,3
-0.471355,0.0230487,2
0.324744,0.123558,4
0.200953,-0.188205,3
-0.306308,0.159369,2
-0.502148,-0.0552032,2
-0.225212,0.277111,2
-0.0382532,0.138523,2
-0.0628808,0.458463,1
-0.44256,0.0358058,2
0.346804,0.149883,4
-0.272134,-0.051896,2
-0.136416,-0.125501,2
0.161569,-0.0100279,3
-0.36729,0.0545841,2
-0.117345,0.0459573,2
-0.285224,-0.136205,2
0.263687,-0.191239,3
-0.458687,0.1213,2
-0.266189,-0.151425,2
0.232055,0.466054,1
0.194518,0.287639,1
-0.168011,0.0840973,2
-0.322281,-0.166899,2
-0.387237,0.310658,2
-0.174953,-0.0643631,2
-0.404674,0.214742,2
0.00906738,0.396146,1
-0.223095,0.0169399,2
-0.230732,0.0328343,2
-0.289828,0.191364,2
-0.141205,-0.0169785,2
0.13654,0.289062,1
-0.277931,0.28045,2
0.135669,-0.189174,3
0.196092,0.568512,1
-0.11024,0.0521763,2
-0.147139,0.26751,2
0.269817,0.129689,4
0.270424,0.45277,1
-0.416791,0.0122328,2
0.123684,-0.220096,3
-0.284108,-0.0744607,2
-0.473102,-0.0168303,2
0.0864567,0.292005,1
0.121203,0.372609,1
-0.0806557,-0.0174395,2
0.0748446,0.409185,1
-0.0137169,0.48678,1
0.0758928,-0.323384,3
0.215478,0.322624,1
-0.147752,0.0415372,2
-0.34206,-0.181082,2
-0.338821,0.270125,2
0.235982,0.510878,1
-0.387879,0.148924,2
-0.312815,0.252268,2
0.324699,0.0902053,4
0.168554,0.389141,1
0.168306,-0.0816622,3
0.118949,-0.206252,3
-0.438897,-0.0405629,2
0.297997,-0.239635,3
0.215751,0.517557,1
-0.361642,-0.0719367,2
0.10161,0.515169,1
-0.245529,-0.0947003,2
-0.0131299,0.305046,1
0.256004,0.48042,1
0.353192,0.365309,1
0.234346,0.350338,1
0.164919,0.389055,1
-0.0925388,0.395107,1
0.301483,0.251748,1
0.073087,0.251427,1
0.057642,0.274704,1
0.070487,0.492351,1
-0.0281047,0.439324,1
0.0167087,0.535243,1
0.10369,-0.158447,3
0.0469904,0.420996,1
-0.264902,0.128688,2
-0.295549,0.184145,2
0.135112,0.376684,1
0.0790508,-0.126542,3
0.274988,-0.115816,3
0.266275,0.354138,1
-0.198822,0.19298,2
0.333443,0.411679,1
0.215034,-0.192848,3
0.270576,0.143383,4
0.219667,-0.24846,3
-0.0254297,0.349744,1
0.0949404,-0.180901,3
-0.189316,0.0364189,2
0.325893,0.328278,1
-0.073559,0.0826725,2
0.106705,-0.221686,3
0.179199,0.343618,1
0.261784,0.429924,1
-0.226674,0.136088,2
0.272664,0.474871,1
-0.479678,-0.046265,2
0.0428071,0.417609,1
0.159423,-0.222838,3
-0.412229,-0.0988558,2
0.278005,0.427454,1
-0.265002,0.16595,2
-0.0174179,0.0671745,2
-0.111588,0.274035,2
-0.383096,0.192434,2
0.125107,0.327958,1
0.101286,0.389597,1
0.0854282,-0.275457,3
0.140422,-0.0789278,3
-0.171818,-0.122199,2
0.271597,0.389604,1
0.144924,-0.165826,3
0.0649033,0.477854,1
-0.00805901,0.589604,1
-0.414373,0.0141891,2
-0.286508,0.236755,2
-0.331879,-0.185278,2
-0.367503,0.0953152,2
-0.101284,0.178049,2
0.399691,0.0879051,4
0.294469,0.454572,1
0.333229,0.117156,4
-0.000559867,0.292808,1
0.232236,-0.247569,3
0.0797527,-0.192701,3
0.28168,-0.0996477,3
0.146798,0.189267,1
-0.0426204,0.0259378,2
0.0241214,0.43306,1
-0.0496579,0.356477,1
-0.0364703,0.410692,1
-0.363502,-0.00681803,2
0.203952,0.439161,1
0.0822708,-0.139915,3
0.141194,0.293017,1
-0.283123,0.353597,2
0.135072,0.313324,1
-0.396586,-0.1693,2
-0.334389,-0.00136997,2
0.370563,0.0895108,4
-0.224375,-0.0308756,2
0.285989,-0.0962711,3
-0.257674,0.276039,2
-0.216396,0.149452,2
0.0214734,0.488361,1
-0.266726,0.00658894,2
-0.321518,0.0967993,2
-0.351278,-0.0626156,2
-0.400456,-0.0962919,2
0.12925,-0.212904,3
-0.42783,-0.0344215,2
-0.156617,0.00890325,2
0.163753,0.273898,1
-0.390579,-0.130899,2
-0.417758,0.238546,2
0.172603,-0.173474,3
0.0401694,-0.206652,3
0.132832,-0.112103,3
0.294126,-0.121879,3
0.279865,0.144722,4
0.169605,-0.153794,3
-0.0371455,0.533056,1
-0.0988556,0.165788,2
0.0544846,0.390572,1
-0.398281,0.324601,2
0.371105,0.0374463,4
0.310723,0.389685,1
0.245141,0.239117,1
0.163089,-0.260914,3
-0.120327,0.145,2
-0.189595,0.178637,2
0.113159,-0.105057,3
0.249188,-0.105401,3
0.208864,0.320325,1
-0.00571924,0.342882,1
0.266805,0.501633,1
0.137575,0.311309,1
-0.178719,-0.116793,2
0.210266,0.492545,1
0.366204,0.158466,4
-0.3323,-0.0731968,2
-0.0391374,0.198627,2
-0.307902,0.130708,2
0.224041,0.237481,1
0.27179,0.0628939,4
-0.309193,-0.135705,2
0.000568429,-0.20566,3
-0.31076,0.358146,2
-0.287737,0.241558,2
0.164452,0.481452,1
0.0289832,0.249012,1
-0.253116,-0.167047,2
0.339489,0.0305327,4
-0.0854492,0.4248,1
0.0163915,0.286765,1
0.129435,0.210632,1
0.140718,0.450767,1
-0.0258945,0.470675,1
0.266673,0.340994,1
0.0975028,0.584172,1
0.319419,0.112096,4
0.279923,0.321188,1
0.402565,0.102857,4
-0.245006,0.282251,2
0.23316,0.348081,1
0.225054,0.45836,1
0.0601446,-0.0719056,3
0.308292,0.137523,4
0.287895,0.481801,1
0.210527,0.282496,1
0.0267325,0.337044,1
0.0565162,-0.113435,3
0.222723,0.534979,1
0.231257,-0.213855,3
-0.216313,0.358043,2
0.117587,0.589887,1
0.266272,0.103492,4
0.267876,0.350309,1
0.210681,0.530953,1
0.218261,-0.115463,3
-0.259847,-0.0531908,2
-0.435437,-0.142791,2
0.266419,0.406762,1
-0.179776,0.175576,2
0.118486,0.498157,1
-0.3711,0.317535,2
0.00209965,0.275128,1
0.0426079,-0.115224,3
-0.335145,-0.173406,2
0.177144,-0.149731,3
0.211703,0.455205,1
-0.389549,-0.0620621,2
0.405255,0.148344,4
-0.108793,0.1501,2
0.224812,0.298,1
-0.353265,0.326606,2
0.13022,0.286379,1
0.269409,0.278852,1
0.443907,0.102529,4
0.068872,-0.243989,3
-0.290757,-0.0270559,2
0.228143,-0.232644,3
0.356968,0.0820977,4
0.0423466,0.611928,1
0.172915,0.401155,1
0.295906,0.3038,1
-0.076057,0.0861302,2
-0.402075,0.290241,2
-0.263795,-0.0823626,2
-0.468342,0.195424,2
0.110399,-0.25413,3
0.0161489,-0.152307,3
-0.44102,0.17205,2
-0.324935,0.319497,2
0.164907,0.43832,1
0.149158,-0.142881,3
-0.287746,0.116227,2
-0.257157,-0.0920881,2
-0.0860516,0.427995,1
-0.228854,-0.0585635,2
0.167609,0.32823,1
0.133521,0.486827,1
0.0995992,0.536525,1
0.236454,-0.0130283,3
-0.0835505,0.0468628,2
-0.486545,0.0573103,2
-0.267321,0.0867954,2
0.362383,0.353309,1
-0.328764,0.106543,2
-0.22252,0.206284,2
0.0703133,0.212474,1
-0.452064,-0.135999,2
0.0654279,0.566758,1
-0.126711,0.0665055,2
0.254172,-0.176264,3
0.110612,0.26187,1
0.169886,0.333627,1
-0.278151,0.081557,2
-0.0853605,0.146248,2
-0.301239,0.0932566,2
0.216218,0.412721,1
0.28202,-0.216008,3
0.294348,0.0934776,4
-0.428408,0.197548,2
0.113525,-0.223209,3
-0.337978,-0.0695683,2
-0.469255,0.202257,2
-0.420344,0.168876,2
-0.468562,-0.0211754,2
0.198833,-0.204154,3
-0.205552,0.0271785,2
-0.418993,-0.17862,2
-0.0685574,0.0531971,2
-0.487781,-0.122352,2
0.0345989,0.404448,1
-0.465324,0.16537,2
0.0852806,0.615372,1
0.0815284,-0.0899681,3
-0.339996,0.083517,2
-0.135222,0.277538,2
0.327843,0.12915,4
0.253652,0.395939,1
-0.422647,0.265546,2
-0.233739,0.0878487,2
-0.174768,-0.117119,2
0.0673595,0.367802,1
0.151335,0.361835,1
-0.462533,-0.0929873,2
-0.387354,0.288265,2
0.00797908,0.452452,1
-0.446032,-0.0201496,2
0.309272,0.399511,1
0.184343,-0.0672209,3
0.0952081,0.210248,1
0.011818,-0.198358,3
0.313871,0.330009,1
0.261502,0.340108,1
0.353372,0.117139,4
-0.346794,0.0605789,2
0.142175,0.562494,1
-0.248283,0.154021,2
0.339011,0.412291,1
0.16845,0.542704,1
-0.0745011,0.211185,2
-0.359886,-0.166902,2
-0.301075,0.0227419,2
-0.172263,0.143946,2
0.0546459,0.276918,1
0.255916,0.244082,1
-0.0290969,0.437786,1
-0.194779,-0.0913493,2
0.448535,0.125972,4
0.161942,-0.251647,3
0.0853642,-0.128551,3
0.0962147,-0.130429,3
0.184441,-0.212296,3
0.126359,-0.0678447,3
0.183359,0.497278,1
-0.00307172,-0.225492,3
-0.34258,0.227993,2
0.113677,0.3131,1
0.452299,0.155875,4
0.106103,0.442195,1
-0.499717,0.0433272,2
0.0631544,-0.248019,3
-0.13738,0.203108,2
0.388189,0.0966946,4
0.165495,-0.271704,3
0.223692,0.355884,1
