X,Y,C
-0.38864,0.117605,1
-0.245119,-0.283314,2
-0.0441484,0.167368,3
-0.216423,0.227513,1
-0.208188,0.0160836,3
-0.163774,-0.0849013,2
-0.0928122,0.0620093,3
-0.30333,0.144352,1
-0.230485,0.117552,1
-0.277046,0.192104,1
-0.208943,0.0947604,1
-0.310308,0.113782,1
-0.335344,0.250048,1
-0.10693,-0.000923658,3
-0.40995,-0.206328,2
-0.326207,0.127984,1
-0.0454218,-0.104428,3
-0.219616,-0.193192,2
0.0951069,-0.0407954,3
-0.281984,-0.21023,2
-0.159449,-0.154942,2
-0.450435,-0.193205,2
-0.356564,-0.309922,2
-0.278906,0.285878,1
-0.00666269,0.205462,3
-0.273331,-0.20805,2
0.0345513,0.18676,3
0.100313,0.217182,3
-0.092596,-0.110494,3
-0.305117,-0.232435,2
-0.28987,0.13801,1
-0.259742,0.166024,1
-0.253224,-0.285256,2
-0.313047,-0.0979252,2
-0.362211,-0.273994,2
-0.400218,-0.227168,2
-0.268866,0.164147,1
0.120229,-0.0667215,3
-0.235579,0.184063,1
-0.238701,-0.136181,2
-0.360716,0.13147,1
-0.206127,-0.249462,2
0.0504455,-0.0674298,3
-0.239427,0.054506,1
0.0287164,0.146372,3
-0.383726,-0.155708,2
0.0413173,0.144248,3
-0.242961,0.303449,1
-0.318791,-0.254934,2
0.0137552,-0.0237542,3
-0.119214,0.0807974,3
-0.308206,0.195323,1
-0.162536,0.213636,1
-0.00467359,-0.0264419,3
-0.0282768,-0.096357,3
-0.209688,0.164786,1
-0.356429,0.176592,1
-0.00777596,0.0975723,3
-0.337512,0.0838457,1
-0.31723,0.0912154,1
-0.0602705,0.190235,3
-0.123291,0.026156,3
-0.204725,-0.0586761,2
-0.20667,0.231783,1
0.129557,0.0682708,3
-0.184815,0.256517,1
-0.183178,-0.0375568,2
-0.176023,-0.24487,2
-0.11329,0.0518397,3
0.0188069,0.0777022,3
-0.420035,-0.155236,2
-0.406765,-0.172371,2
-0.248326,-0.129077,2
-0.0445175,-0.0584986,3
-0.263445,-0.166715,2
-0.0656949,-0.0192514,3
-0.311037,-0.117878,2
-0.270431,-0.261051,2
-0.0657495,0.00770785,3
-0.25098,0.260565,1
0.0487404,0.129355,3
-0.0219929,0.144151,3
-0.390915,-0.289308,2
0.0722482,0.122616,3
-0.378006,-0.262798,2
-0.277826,0.223506,1
-0.33365,-0.306455,2
-0.332556,-0.0195463,2
-0.084424,-0.0939813,3
-0.32066,-0.158125,2
0.122372,0.131835,3
0.0531338,0.0635785,3
-0.269038,-0.11739,2
0.128367,0.106508,3
-0.276296,-0.27496,2
-0.177431,0.0580605,1
-0.0291786,0.122264,3
-0.228154,0.0628579,1
0.0264758,0.199672,3
-0.224319,-0.196039,2
-0.0400415,0.0986324,3
-0.380128,-0.2363,2
-0.318702,-0.176885,2
-0.166852,0.222014,1
-0.291473,0.116726,1
-0.389695,-0.242454,2
-0.170765,0.0860252,1
-0.444458,-0.193138,2
0.0715806,0.0828954,3
0.128805,0.00396545,3
-0.294558,-0.282581,2
-0.332841,0.081262,1
0.0678259,0.0769671,3
-0.114556,0.0227822,3
-0.0732575,0.232647,1
-0.273247,-0.281848,2
-0.279288,-0.157818,2
-0.0615143,-0.0118147,3
-0.240374,-0.179385,2
-0.0860359,-0.0559293,3
-0.149137,-0.0267745,3
0.123437,0.0755753,3
-0.300644,0.0631993,1
-0.0552398,0.149589,3
0.0109679,0.0876987,3
-0.171672,0.249666,1
-0.211413,0.0766727,1
-0.396847,-0.28289,2
-0.281234,0.0721179,1
-0.399207,-0.267678,2
0.130061,0.160079,3
0.131541,0.180019,3
-0.358387,-0.128353,2
0.103045,-0.063203,3
-0.203179,0.23312,1
0.0868684,0.0826188,3
-0.383531,-0.129703,2
-0.38372,0.0524961,1
-0.19811,-0.173277,2
0.0114031,-0.0419221,3
-0.154552,0.241918,1
-0.363622,0.0796288,1
-0.063896,0.0716584,3
-0.311198,-0.192332,2
-0.355083,-0.32984,2
-0.101593,0.0503174,3
0.0279602,0.0144336,3
-0.333281,-0.149079,2
0.131793,0.203656,3
-0.0430549,-0.095163,3
-0.0765784,-0.0611251,3
-0.269565,0.16747,1
-0.208272,-0.0639103,2
-0.203552,0.102418,1
-0.161531,0.184114,1
-0.296873,-0.249611,2
-0.142061,0.277781,1
-0.0922851,0.104739,3
-0.351912,0.183233,1
-0.30753,0.209334,1
-0.204109,0.0142101,3
-0.100288,-0.163806,2
-0.195273,0.274058,1
-0.236675,0.189237,1
-0.413849,-0.113314,2
0.090567,0.137672,3
-0.0491473,0.141072,3
-0.251662,-0.226371,2
-0.244664,0.265649,1
0.005036,0.126012,3
-0.276933,-0.208383,2
0.113555,0.132521,3
-0.136503,-0.0644354,3
0.112654,0.0345469,3
-0.301223,0.0972995,1
0.0448468,0.0190985,3
-0.176955,0.126852,1
-0.326804,-0.0260941,2
-0.302304,-0.0847842,2
-0.172946,0.193068,1
-0.0315988,0.189186,3
-0.110535,-0.0779101,3
-0.316635,-0.108216,2
-0.365189,-0.138882,2
-0.222101,0.242139,1
0.0165246,0.00155007,3
0.0531702,0.0176105,3
0.0671821,-0.0669348,3
0.17554,0.0333613,3
-0.355386,-0.237756,2
-0.36902,-0.0792921,2
-0.254671,0.307626,1
-0.22129,-0.225802,2
-0.294711,0.0831979,1
-0.288584,0.259402,1
-0.360159,-0.0633907,2
-0.0180888,0.090287,3
-0.396865,-0.145593,2
-0.0689095,-0.0529222,3
0.0234344,0.150849,3
-0.350883,-0.217331,2
0.0188139,-0.00578783,3
-0.307078,-0.155623,2
-0.266235,0.225815,1
-0.288685,-0.0601817,2
-0.289871,-0.128221,2
-0.1986,0.0429673,3
-0.292384,-0.222135,2
0.00126306,0.137527,3
-0.362875,-0.148145,2
-0.0544384,0.0488031,3
-0.0109639,0.0301573,3
-0.324276,-0.023059,2
-0.276775,-0.129187,2
-0.346697,-0.220054,2
-0.263662,-0.165043,2
-0.345516,0.0832791,1
-0.379272,0.255174,1
-0.185552,0.224831,1
0.0149024,0.0360628,3
-0.321981,-0.272226,2
-0.238211,0.179537,1
-0.337766,-0.213074,2
-0.217476,-0.263932,2
-0.341768,0.116464,1
-0.401348,-0.11038,2
-0.0737877,0.122663,3
-0.200344,0.124089,1
-0.219655,-0.141985,2
-0.385204,-0.0757938,2
0.0906852,0.137415,3
-0.380155,0.211515,1
-0.371214,0.263227,1
-0.222634,-0.272841,2
-0.0206461,0.121337,3
-0.404884,0.000186606,2
0.0608504,-0.00287059,3
-0.0978443,-0.00715755,3
-0.0984723,0.121851,3
0.130091,-0.0680716,3
-0.313929,-0.143436,2
-0.123665,0.0555354,3
-0.168839,0.1588,1
0.10599,-0.0474241,3
-0.333386,-0.143327,2
-0.241326,-0.306508,2
-0.347162,0.113232,1
-0.295177,-0.159258,2
-0.0742913,0.171801,3
-0.344756,-0.287202,2
-0.33934,-0.258955,2
-0.0160303,0.0710028,3
-0.393503,0.0779918,1
-0.190816,-0.163959,2
-0.293628,0.293132,1
0.0201911,-0.0466228,3
-0.215786,-0.142294,2
-0.1083,-0.00764379,3
-0.391977,-0.0100042,2
0.0221225,0.0726839,3
-0.155846,-0.0202872,3
-0.00523558,-0.0835758,3
-0.215499,0.294035,1
-0.193437,0.116222,1
-0.184183,-0.124069,2
-0.242744,0.278399,1
0.112096,0.0350922,3
-0.285925,-0.221017,2
-0.287511,-0.134392,2
-0.150446,-0.158074,2
-0.202747,-0.18638,2
-0.276128,0.169007,1
-0.231492,0.00470823,1
-0.0211281,0.164961,3
-0.241859,0.260631,1
0.0516915,0.129982,3
-0.115445,0.137231,3
-0.352126,-0.225077,2
-0.387177,-0.140277,2
-0.268605,-0.278672,2
-0.0104432,-0.0583278,3
-0.390883,-0.226469,2
0.080631,-0.0123982,3
-0.362176,0.0845167,1
0.0832393,0.230364,3
-0.250612,0.0605002,1
-0.372031,-0.150157,2
-0.198707,0.182988,1
-0.283946,0.0555869,1
-0.330435,0.123468,1
-0.0576823,0.121669,3
-0.00334199,-0.129704,3
-0.310342,0.321657,1
-0.198553,-0.0655249,2
-0.341021,0.144327,1
0.115007,0.0534273,3
-0.274783,-0.29439,2
-0.352315,0.168742,1
-0.279326,-0.011168,2
-0.0584806,-0.0988979,3
-0.0549841,-0.0739887,3
-0.218612,0.0432226,1
-0.299636,-0.168416,2
-0.132217,0.168668,1
0.136442,0.0244489,3
-0.200147,0.126867,1
0.0704546,0.017829,3
-0.173904,-0.168688,2
-0.445161,-0.166153,2
-0.00815722,0.144505,3
-0.118259,-0.00531305,3
0.0636101,0.103042,3
-0.258732,-0.00288844,2
0.0595385,0.173549,3
-0.373549,-0.193574,2
-0.30111,-0.275218,2
-0.191026,0.173446,1
-0.121815,-0.10503,3
-0.296145,-0.220317,2
-0.371565,0.137654,1
-0.327428,-0.0551071,2
-0.0879191,0.010221,3
-0.419882,-0.235133,2
0.0153134,-0.110398,3
-0.40734,-0.172844,2
0.110579,-0.0735839,3
-0.344756,-0.0700144,2
-0.232098,-0.284655,2
-0.35994,-0.200234,2
-0.375261,0.216833,1
-0.389494,0.0879457,1
-0.286368,0.168929,1
-0.3625,-0.322666,2
-0.347167,0.265895,1
0.132091,-0.0389399,3
-0.215116,0.254194,1
-0.242543,0.231537,1
-0.345863,0.0865451,1
-0.279933,-0.142374,2
0.0846977,0.204332,3
0.0873683,0.10868,3
-0.39055,-0.212245,2
-0.364709,0.136901,1
-0.305117,0.187274,1
-0.0321694,0.00114391,3
0.0386401,-0.0380343,3
-0.255341,-0.158205,2
-0.186269,-0.228387,2
-0.0990653,0.114875,3
-0.328039,0.00258325,2
-0.404516,0.104499,1
-0.274056,-0.269248,2
-0.30892,0.121051,1
-0.23316,0.0669813,1
-0.0473104,0.0609054,3
-0.259715,0.081414,1
-0.363265,-0.286565,2
-0.225908,-0.151647,2
0.101575,0.119211,3
-0.310971,0.110321,1
0.00376394,-0.00122827,3
0.0110635,0.118425,3
0.00585304,0.0987447,3
-0.249328,0.27112,1
-0.0218471,0.0404505,3
-0.329368,-0.0461647,2
-0.290981,-0.119166,2
-0.222882,-0.272475,2
-0.224322,0.259697,1
-0.0301359,-0.0937229,3
-0.395155,-0.0689351,2
-0.320341,-0.264789,2
-0.294548,-0.124674,2
-0.0669748,0.150679,3
-0.0995815,0.222662,1
-0.158691,-0.030132,3
0.0157524,0.0536571,3
-0.0637821,-0.039763,3
-0.32867,-0.181051,2
-0.246798,0.0518639,1
-0.00914143,0.124426,3
-0.282183,-0.205415,2
0.00128899,0.194431,3
-0.264954,0.25164,1
-0.0203702,0.112525,3
-0.276307,-0.116675,2
-0.256989,-0.29408,2
-0.223353,0.290281,1
-0.379548,-0.284518,2
0.0668035,0.142724,3
-0.15242,-0.161159,2
-0.32649,0.111807,1
-0.209872,-0.184918,2
-0.341317,0.16447,1
-0.387325,0.0360985,1
-0.404997,-0.222202,2
-0.0386132,0.199383,3
-0.267626,0.132466,1
0.00465186,0.00648733,3
0.0683672,-0.058231,3
-0.00277895,0.0133291,3
0.0408354,0.142192,3
-0.275358,-0.278479,2
0.0297556,-0.0445036,3
-0.204975,0.165534,1
0.144098,0.0176906,3
-0.39082,-0.0144548,2
-0.330143,0.142825,1
-0.422187,-0.198113,2
-0.271332,-0.162744,2
-0.0193891,0.140217,3
-0.0992798,0.088314,3
-0.328548,0.284798,1
-0.215294,0.206164,1
0.14518,0.0417128,3
-0.213889,0.151734,1
-0.190382,0.191564,1
-0.128325,0.0424645,3
-0.218466,-0.16919,2
0.00830267,0.0729311,3
-0.345827,0.163099,1
-0.219416,0.298986,1
-0.271424,-0.181087,2
0.0699432,0.00481372,3
-0.158406,-0.0101514,3
-0.00975033,0.230742,3
-0.228786,0.261137,1
-0.106551,0.210782,1
-0.292644,0.238533,1
-0.039673,0.0133203,3
-0.164426,-0.163685,2
-0.0560382,0.116425,3
-0.230738,0.0946158,1
-0.273303,0.0829192,1
-0.355944,0.10868,1
0.0618953,0.21197,3
-0.230605,0.189331,1
-0.0788523,0.110958,3
-0.351065,-0.164457,2
-0.379831,-0.276034,2
0.122482,0.0936834,3
-0.319291,-0.175612,2
-0.174096,-0.170148,2
0.115064,0.143381,3
-0.445504,-0.272964,2
-0.0783984,0.0480609,3
0.107565,0.192088,3
-0.162245,0.240581,1
-0.0100828,0.20566,3
0.120592,0.0394683,3
-0.162014,-0.140339,2
0.140947,0.034959,3
-0.351004,-0.19476,2
-0.082842,0.100295,3
-0.360847,-0.242831,2
-0.169817,-0.163487,2
-0.34902,0.201031,1
-0.213032,-0.102954,2
0.0426937,-0.0645935,3
0.0340279,0.0444272,3
-0.179215,-0.118725,2
0.117786,0.156003,3
-0.316277,-0.121905,2
-0.181919,0.211618,1
-0.249128,0.0803582,1
-0.406067,-0.191875,2
-0.080129,-0.0191289,3
0.0444321,0.147814,3
-0.364342,-0.0385345,2
0.116261,0.0397122,3
-0.123294,-0.179802,2
-0.0962722,-0.0528542,3
-0.240521,-0.0420232,2
-0.129373,-0.0011385,3
-0.0425048,-0.0226323,3
-0.366113,-0.22809,2
-0.279906,-0.0540616,2
-0.0288519,0.067207,3
-0.223476,-0.261289,2
-0.385773,-0.254229,2
-0.377696,-0.291913,2
-0.285606,0.152519,1
0.0338433,0.0869798,3
-0.224596,0.203066,1
-0.0093985,-0.0688907,3
-0.280136,0.165684,1
-0.233537,0.224665,1
-0.387337,-0.0625611,2
-0.314649,0.156798,1
-0.288476,0.304411,1
-0.364217,-0.19315,2
-0.223311,0.141698,1
-0.342676,-0.164871,2
-0.389991,-0.281809,2
0.0262399,-0.0869911,3
-0.145942,-0.154318,2
-0.198126,0.201928,1
-0.226527,0.0554913,1
-0.266691,0.25883,1
0.124443,0.159537,3
-0.17343,-0.155905,2
-0.193115,-0.10453,2
-0.189781,0.23463,1
-0.286763,-0.113809,2
-0.222149,-0.184212,2
-0.297201,-0.0785327,2
-0.189975,-0.249294,2
-0.00170504,0.218743,3
-0.0680501,0.123217,3
-0.220862,-0.207781,2
-0.0276869,0.0854817,3
-0.257609,-0.112531,2
-0.294204,-0.148525,2
-0.0508994,0.0407123,3
-0.0616496,0.106788,3
-0.300187,-0.25776,2
-0.237225,-0.0852397,2
-0.383092,0.221699,1
-0.0472839,0.213076,1
-0.321052,-0.0596452,2
-0.270628,0.19971,1
-0.00154668,0.0973009,3
-0.171057,0.268576,1
-0.324871,0.279089,1
-0.206684,-0.105286,2
0.0941492,0.0809096,3
-0.22969,0.28396,1
-0.0875297,-0.0618544,3
-0.258612,-0.156234,2
-0.2992,-0.0926966,2
-0.224714,-0.108201,2
-0.138841,-0.191283,2
-0.307479,0.291819,1
-0.347058,0.011022,1
-0.120545,0.0273721,3
-0.0291261,0.0931506,3
0.0452902,0.165216,3
-0.259625,-0.274708,2
-0.26579,0.184969,1
0.0327273,0.187084,3
0.00831986,-0.0771799,3
-0.327899,-0.222784,2
0.0622674,-0.0179388,3
0.120743,-0.0516817,3
0.0281005,0.125123,3
-0.296905,-0.0570501,2
-0.0301342,-0.0350345,3
-0.137537,-0.0382765,3
0.0352956,-0.0268831,3
-0.263185,0.0532774,1
-0.324924,0.148317,1
-0.345654,-0.158148,2
-0.095538,-0.0442767,3
-0.0340203,0.167317,3
-0.0858651,-0.141621,2
-0.171715,-0.241065,2
-0.278685,0.0509599,1
-0.206949,-0.252007,2
0.092722,-0.0190567,3
-0.419911,-0.121721,2
-0.0873727,0.00647659,3
-0.275694,-0.268189,2
-0.271534,-0.29182,2
-0.25659,-0.265771,2
-0.281748,0.121257,1
-0.370924,-0.099193,2
-0.260886,0.130889,1
-0.275237,-0.175303,2
-0.375845,-0.0750504,2
-0.294,0.179774,1
0.140242,0.0474243,3
-0.0999279,-0.0144245,3
0.0882217,0.0946604,3
-0.0666819,0.0287656,3
-0.182674,-0.195821,2
-0.327081,-0.0249418,2
-0.265426,0.278843,1
-0.359277,-0.11262,2
-0.184685,-0.236286,2
-0.0654368,0.098813,3
-0.392045,0.000627107,2
-0.116211,-0.146039,2
-0.014311,0.0862161,3
0.0199279,-0.00427841,3
0.113407,0.11558,3
-0.288815,-0.0670735,2
-0.321207,0.296668,1
-0.27286,0.0480519,1
-0.358884,0.0296796,1
-0.217822,-0.200259,2
-0.379909,0.256705,1
-0.233481,0.0725651,1
-0.182476,0.22449,1
-0.220994,0.0306871,1
-0.220302,0.0979878,1
-0.235755,0.2721,1
-0.228306,-0.126051,2
-0.330846,0.258561,1
-0.367889,-0.173958,2
-0.32085,0.128343,1
0.12764,0.056663,3
-0.0373274,0.151672,3
-0.221597,-0.0758003,2
-0.303467,-0.278981,2
-0.0105422,0.117893,3
-0.262066,0.216168,1
-0.197269,-0.197285,2
-0.198973,-0.162298,2
-0.343748,0.206517,1
-0.398934,-0.11637,2
-0.0479709,-0.0281123,3
0.0917085,-0.0674767,3
-0.311131,0.208744,1
-0.424124,-0.223358,2
-0.379879,-0.239368,2
0.110811,0.00255161,3
-0.215813,-0.112055,2
0.0832769,0.101302,3
-0.0879949,-0.0910357,3
0.0292627,-0.072706,3
0.0749813,-0.0118336,3
0.0241742,-0.0214736,3
-0.252343,0.274753,1
-0.201112,0.238134,1
-0.261955,0.257308,1
-0.247872,0.282144,1
-0.243023,-0.211117,2
-0.25554,0.2285,1
-0.0806444,0.0225752,3
-0.339676,-0.216813,2
0.031379,-0.0424156,3
-0.222419,-0.12126,2
-0.0516791,-0.0725915,3
-0.230816,-0.279623,2
0.00168405,0.0370687,3
-0.291685,0.279914,1
0.0253677,-0.077031,3
-0.0685754,0.105358,3
-0.348187,-0.328541,2
-0.18439,-0.176613,2
-0.115154,0.0575305,3
-0.328847,0.191361,1
-0.215098,0.0368974,1
-0.413184,-0.264479,2
-0.167338,0.243426,1
-0.215392,-0.0803688,2
-0.204957,-0.190594,2
-0.219468,0.275991,1
-0.150495,0.114311,1
-0.285301,0.205542,1
-0.272457,-0.29373,2
-0.358283,0.25283,1
-0.434501,-0.241165,2
-0.352925,0.0922455,1
-0.262763,-0.252392,2
-0.0141535,0.0635115,3
-0.270075,-0.18896,2
-0.302651,0.186241,1
-0.342081,-0.0370145,2
-0.249189,0.135554,1
-0.248511,-0.0107644,1
-0.221595,-0.211213,2
-0.242555,-0.156782,2
-0.219117,0.0551301,1
-0.404233,-0.242695,2
-0.0581046,0.113332,3
-0.33984,-0.0690103,2
-0.192362,-0.179263,2
-0.386447,-0.0984755,2
-0.246038,0.0747678,1
-0.373802,-0.27943,2
-0.209462,0.153836,1
-0.237405,-0.216315,2
-0.213278,-0.144131,2
-0.288153,-0.106288,2
-0.0546298,-0.0808332,3
-0.350963,0.117787,1
-0.159975,-0.182287,2
-0.359443,0.110164,1
0.024659,0.104209,3
0.00698962,0.140439,3
-0.0783016,-0.0190775,3
-0.271901,-0.103386,2
-0.244931,0.0202832,1
-0.0104167,0.00331406,3
-0.312818,-0.0272133,2
-0.310971,0.198918,1
-0.0738757,-0.0215161,3
-0.339692,-0.0979911,2
-0.373367,-0.111157,2
-0.361977,-0.0857327,2
-0.265857,-0.292209,2
-0.34945,0.0911318,1
-0.0849036,0.0223278,3
-0.355291,0.17328,1
-0.302344,-0.223917,2
-0.197012,-0.260898,2
-0.237827,0.166439,1
0.0306391,0.0497245,3
-0.108503,-0.0196235,3
0.00199452,0.143103,3
0.0316948,0.166473,3
-0.154836,0.235412,1
0.0674261,-0.0668319,3
0.116913,0.0586763,3
0.12677,-0.0433347,3
-0.348937,-0.319793,2
0.0393355,-0.102434,3
-0.233066,0.161666,1
-0.323404,-0.172805,2
-0.316622,-0.0432401,2
-0.366243,-0.116991,2
-0.0588318,0.147232,3
0.105033,0.0966187,3
-0.375724,-0.185523,2
-0.292054,-0.162712,2
0.0203374,-0.00295766,3
-0.15763,-0.119097,2
0.0336646,0.160806,3
0.00337693,0.101223,3
-0.170356,-0.147126,2
-0.185594,0.216181,1
-0.403297,-0.266481,2
-0.439394,-0.268282,2
-0.259501,0.162621,1
-0.35307,0.0666127,1
0.0254046,-0.0110703,3
-0.327098,0.153401,1
-0.226172,-0.235569,2
-0.288384,-0.0240934,2
-0.170882,-0.108785,2
-0.176073,-0.150499,2
-0.358267,-0.248318,2
-0.0843727,0.0570781,3
-0.389815,-0.0796165,2
-0.270305,-0.132696,2
-0.415052,-0.186626,2
-0.369823,0.24678,1
-0.172859,0.0961347,1
-0.228892,0.209821,1
-0.32833,0.194975,1
-0.0760813,0.00371913,3
-0.0181157,0.0397782,3
-0.313548,-0.146418,2
0.0664679,-0.068348,3
-0.386605,0.0861725,1
-0.24848,0.190111,1
-0.26898,-0.0890126,2
-0.348355,0.13764,1
-0.0266967,0.0830893,3
-0.335966,-0.100325,2
-0.15606,0.109316,1
-0.391015,-0.231778,2
-0.427268,-0.212242,2
-0.147421,-0.146336,2
-0.0425256,0.173294,3
-0.010682,0.161842,3
-0.250357,-0.15145,2
0.0345147,0.033134,3
0.0696693,-0.0627081,3
-0.291872,0.23697,1
0.0167105,0.165935,3
-0.192182,-0.264713,2
-0.190782,-0.161989,2
-0.274668,0.300217,1
-0.0300313,-0.0267765,3
0.0854715,0.114941,3
-0.258233,-0.226974,2
-0.242947,-0.255954,2
-0.315886,-0.0402301,2
-0.206826,-0.125588,2
-0.140977,-0.136778,2
0.0583382,-0.0924233,3
-0.344714,0.240376,1
-0.186215,-0.158234,2
-0.316737,0.225881,1
-0.0300392,-0.0318849,3
-0.187174,0.203433,1
-0.2006,0.103185,1
-0.232553,0.265795,1
-0.263414,0.171048,1
-0.234229,-0.320953,2
-0.239801,-0.128801,2
-0.0266374,0.0330305,3
-0.128335,-0.163936,2
-0.197533,0.226579,1
0.13776,0.211629,3
-0.132671,-0.126496,2
0.0499413,0.10356,3
-0.00895154,0.0226749,3
0.0571191,-0.0231755,3
-0.267385,-0.053216,2
-0.150774,0.115993,1
-0.343232,0.0861619,1
-0.0877769,0.114679,3
-0.367925,-0.280434,2
0.0263958,0.0467572,3
-0.351026,0.101678,1
-0.34971,-0.226291,2
-0.199866,-0.0303762,3
-0.208568,0.281147,1
-0.26061,0.247674,1
-0.0887752,0.0113103,3
-0.0686441,0.104647,3
0.0912477,0.165845,3
-0.0626828,0.0552161,3
-0.103617,0.0291689,3
0.125545,0.152503,3
-0.279937,0.238297,1
-0.324262,0.0394429,1
-0.0608138,0.027743,3
0.101523,-0.0350201,3
-0.00187101,-0.0736299,3
-0.257453,-0.1848,2
-0.3535,0.0292197,1
-0.363613,0.0953038,1
-0.197017,0.180971,1
-0.20531,0.297248,1
-0.254317,0.127178,1
-0.254507,-0.209982,2
0.0224532,0.0365146,3
-0.265693,-0.24364,2
-0.373195,0.232368,1
-0.0442671,0.0665301,3
0.0246119,0.0973567,3
-0.00591384,-0.0436998,3
-0.239991,0.141528,1
-0.00494374,0.232412,3
-0.333315,0.113651,1
-0.337591,0.215711,1
0.0531277,-0.00489848,3
0.107126,-0.0481971,3
-0.323129,-0.114912,2
-0.415314,-0.174329,2
0.139961,0.0579486,3
-0.0891376,0.0660448,3
-0.343293,0.115524,1
0.0289847,0.101223,3
-0.172453,0.0950837,1
-0.277033,0.0767899,1
0.0314707,0.202,3
-0.353371,-0.284758,2
0.00875792,-0.0977811,3
-0.252798,0.243191,1
-0.328315,0.215684,1
-0.302144,-0.218469,2
-0.265675,0.187217,1
-0.167556,-0.0260664,3
-0.298369,0.120839,1
-0.398615,-0.192103,2
-0.244901,-0.149113,2
0.134559,0.151536,3
-0.071349,0.0821317,3
0.0686376,0.0520417,3
-0.0898284,-0.0682817,3
0.00829585,-0.0546355,3
-0.0148841,0.0548254,3
0.0885894,0.0185215,3
-0.251416,-0.150415,2
-0.072753,-0.105579,3
0.0607628,0.170137,3
-0.227608,0.220138,1
-0.336319,0.138532,1
-0.227318,0.0861616,1
-0.269665,-0.253037,2
0.0473473,-0.0661428,3
-0.0432867,-0.0890229,3
0.0621089,0.0620995,3
-0.25143,0.255103,1
-0.321701,0.10825,1
-0.371977,0.0940599,1
0.0969088,-0.000547451,3
0.11146,0.0371126,3
-0.278354,-0.118494,2
-0.127327,0.0858065,3
-0.31451,0.0912634,1
0.00165759,-0.011591,3
-0.334251,0.162495,1
-0.348709,0.0981286,1
-0.276397,0.152462,1
0.0474388,0.0921011,3
-0.223856,0.160318,1
-0.31254,-0.226715,2
-0.0779812,0.0702375,3
-0.213471,-0.143735,2
0.0758037,0.00819019,3
-0.30661,0.221889,1
-0.301352,-0.140099,2
-0.399372,-0.260606,2
-0.0550065,0.127921,3
0.0503558,0.188846,3
-0.336913,-0.191448,2
-0.373195,-0.272495,2
-0.0722912,-0.0370736,3
-0.362135,-0.116374,2
-0.251608,-0.276008,2
0.0717242,0.174778,3
-0.09974,-0.0679278,3
-0.256815,0.0732882,1
-0.101336,0.0764812,3
-0.00904373,0.145512,3
0.0745752,-0.107953,3
-0.014473,0.0165142,3
-0.326987,-0.0734025,2
-0.23963,-0.186009,2
-0.256707,0.0698836,1
-0.04972,0.0588435,3
0.115103,0.201429,3
-0.394426,-0.285544,2
-0.268873,-0.275769,2
-0.0080097,0.185632,3
