X,Y,C
-0.133883,0.328101,1
-0.0964291,0.362677,1
-0.128177,0.345145,1
-0.136652,0.336973,1
-0.114921,0.353076,1
-0.118432,0.322512,1
-0.0743135,0.317603,1
-0.0847906,0.332924,1
-0.0857934,0.33742,1
-0.0599128,0.311869,1
-0.0376657,0.325782,1
-0.0096192,0.348506,1
-0.0487161,0.350569,1
0.017797,0.343637,1
-0.0011929,0.357019,1
-0.00509063,0.366023,1
0.0903025,0.366666,1
0.07876,0.361707,1
0.0563921,0.349321,1
0.0830325,0.406598,1
0.0830275,0.389686,1
0.119251,0.37743,1
0.126944,0.413807,1
0.152842,0.410073,1
0.137957,0.380182,1
0.1639,0.420744,1
0.127083,0.401503,1
0.145162,0.403226,1
0.159009,0.402943,1
0.149577,0.376016,1
0.156312,0.376245,1
0.136101,0.399012,1
0.165004,0.382402,1
0.128345,0.404373,1
0.171576,0.349836,1
0.170305,0.366495,1
0.141385,0.372769,1
0.17124,0.323479,1
0.131741,0.326327,1
0.154154,0.324261,1
0.14262,0.281532,1
0.152892,0.301,1
0.144328,0.282956,1
0.101421,0.269872,1
0.0989588,0.254948,1
0.123363,0.292441,1
0.0867285,0.273771,1
0.0836695,0.235927,1
0.0689434,0.238256,1
0.0390144,0.273065,1
0.0554621,0.237136,1
0.0232582,0.238142,1
0.00700261,0.24905,1
0.0520002,0.273884,1
0.0347158,0.273666,1
0.0300112,0.289574,1
-0.00865077,0.281777,1
0.00245707,0.292095,1
-0.019278,0.281401,1
-0.0103535,0.286985,1
-0.0019609,0.282738,1
-0.0248187,0.3107,1
0.00765527,0.270473,1
0.0129768,0.28221,1
-0.00772918,0.313498,1
0.0122477,0.312307,1
0.000834323,0.286169,1
-0.00582752,0.2908,1
-0.0116627,0.313441,1
-0.0289731,0.298647,1
-0.0296307,0.299031,1
-0.00445574,0.333373,1
-0.0135927,0.299005,1
-0.0207692,0.331345,1
-0.048773,0.341179,1
-0.0222147,0.326457,1
-0.0365718,0.307552,1
-0.0596316,0.32179,1
-0.030516,0.326168,1
-0.0259161,0.32514,1
-0.0115182,0.339074,1
-0.0431363,0.344539,1
0.0151158,0.317298,1
-0.0121985,0.339681,1
-0.00730204,0.344957,1
0.0640767,0.337841,1
0.0260662,0.330111,1
0.0478779,0.341396,1
0.0738165,0.341163,1
0.0849493,0.332633,1
0.0493333,0.379886,1
0.108646,0.375642,1
0.0966707,0.343381,1
0.0900231,0.369807,1
0.0918026,0.381346,1
0.117393,0.340604,1
0.0900211,0.372358,1
0.0947085,0.367056,1
0.123639,0.329944,1
0.119675,0.357038,1
0.0974841,0.301905,1
0.125868,0.310126,1
0.128839,0.318022,1
0.0993631,0.269111,1
0.0942355,0.247985,1
0.104025,0.265938,1
0.111475,0.180303,1
0.131541,0.180019,1
0.0964634,0.18423,1
0.104462,0.173219,1
0.0983569,0.135215,1
0.124443,0.159537,1
0.108907,0.167419,1
0.128719,0.133541,1
0.143827,0.16651,1
0.130061,0.160079,1
0.134559,0.151536,1
0.122372,0.131835,1
0.119778,0.151149,1
0.110941,0.166095,1
0.0904387,0.153116,1
0.117387,0.161837,1
0.125545,0.152503,1
0.117786,0.156003,1
0.0892117,0.134751,1
0.115064,0.143381,1
0.0912477,0.165845,1
0.106527,0.147524,1
0.0971929,0.172647,1
0.0717242,0.174778,1
0.0676529,0.194451,1
0.0694856,0.193175,1
0.0595385,0.173549,1
0.0507283,0.195052,1
0.0623035,0.200585,1
0.0651058,0.201239,1
0.0264758,0.199672,1
0.0594801,0.197672,1
0.0314707,0.202,1
0.01986,0.228325,1
0.050837,0.198733,1
0.0099293,0.184224,1
0.0367097,0.201279,1
0.0500414,0.185748,1
0.0248878,0.191655,1
0.0141264,0.213422,1
0.0327273,0.187084,1
0.0446206,0.197476,1
0.0307543,0.235355,1
0.0304874,0.221237,1
0.0174726,0.211395,1
0.00712837,0.226645,1
0.042446,0.193658,1
0.0282779,0.216715,1
0.0131031,0.202136,1
0.0520379,0.226103,1
0.0260021,0.209154,1
0.0593015,0.208164,1
0.0400402,0.233109,1
0.062372,0.202192,1
0.0994531,0.222748,1
0.127972,0.251246,1
0.112872,0.243614,1
0.12836,0.239747,1
0.139395,0.267787,1
0.160067,0.240187,1
0.168949,0.248995,1
0.14486,0.25121,1
0.1705,0.274372,1
0.155547,0.229946,1
0.157143,0.243582,1
0.139078,0.273334,1
0.206517,0.247248,1
0.18681,0.215831,1
0.199998,0.261443,1
0.181568,0.235195,1
0.216393,0.233371,1
0.180747,0.234486,1
0.22094,0.199786,1
0.208667,0.219179,1
0.187236,0.206191,1
0.201798,0.198828,1
0.210857,0.198953,1
0.216051,0.202563,1
0.207771,0.249416,1
0.194864,0.22674,1
0.190935,0.203998,1
0.215379,0.259955,1
0.218656,0.24918,1
0.193176,0.235799,1
0.220061,0.270078,1
0.177914,0.232903,1
0.219594,0.229788,1
0.206988,0.245169,1
0.213997,0.241222,1
0.189762,0.262219,1
0.211101,0.250973,1
0.19277,0.23685,1
0.174434,0.265428,1
0.158966,0.248182,1
0.172258,0.291467,1
0.201906,0.253202,1
0.177987,0.298171,1
0.189462,0.27932,1
0.187655,0.311423,1
0.163674,0.294313,1
0.150612,0.280137,1
0.150722,0.281798,1
0.135712,0.302391,1
0.15695,0.299614,1
0.174382,0.281773,1
0.11516,0.270127,1
0.136855,0.287707,1
0.125893,0.288303,1
0.0906517,0.297755,1
0.0894918,0.291755,1
0.12991,0.280048,1
0.0751455,0.278272,1
0.103513,0.310189,1
0.0862866,0.279395,1
0.0544726,0.313996,1
0.0790949,0.287868,1
0.0882824,0.323745,1
0.0588667,0.318708,1
0.0547879,0.320582,1
0.0908949,0.320012,1
0.088824,0.32366,1
0.0650987,0.324899,1
0.0942819,0.292693,1
0.0762504,0.335824,1
0.0745204,0.311317,1
0.0795505,0.320081,1
0.0574121,0.291361,1
0.0367966,0.325243,1
0.0722545,0.285388,1
0.0435187,0.3132,1
0.0575344,0.301749,1
0.0649925,0.302674,1
0.0346349,0.322552,1
0.046313,0.297719,1
0.0507671,0.288497,1
0.0201377,0.305364,1
0.0155674,0.317488,1
0.0276263,0.293338,1
0.0305744,0.298987,1
0.0285421,0.305681,1
0.0410033,0.271945,1
0.00471336,0.309667,1
0.00528929,0.279906,1
0.00601728,0.294841,1
0.00516057,0.296709,1
0.0109624,0.286117,1
-0.0189619,0.322476,1
-0.0244608,0.315393,1
-0.000775998,0.294584,1
0.00912968,0.309747,1
-0.0277436,0.314804,1
-0.032972,0.339814,1
-0.0222059,0.342132,1
0.00126428,0.314302,1
-0.0277892,0.315053,1
-0.0183372,0.356652,1
-0.0362018,0.359128,1
-0.0302065,0.346802,1
-0.00275693,0.352179,1
0.00849135,0.353141,1
-0.0177539,0.356919,1
-0.0334364,0.332232,1
0.00243662,0.354051,1
0.00856653,0.32809,1
-0.0217354,0.362907,1
-0.0332346,0.366709,1
0.00162637,0.359056,1
-0.00526219,0.335039,1
-0.0208466,0.346184,1
0.00465796,0.341342,1
-0.0196931,0.359543,1
-0.0272507,0.369594,1
-0.0402265,0.35489,1
-0.0127178,0.36636,1
-0.0279706,0.343332,1
-0.0482353,0.331478,1
-0.0328279,0.329579,1
-0.0166355,0.367033,1
-0.0535355,0.345362,1
-0.0530213,0.352936,1
-0.0226722,0.329688,1
-0.0340376,0.347229,1
-0.0623448,0.355889,1
-0.0625736,0.353721,1
-0.0671652,0.375054,1
-0.0209228,0.329153,1
-0.0453804,0.342501,1
-0.0462362,0.376869,1
-0.0532768,0.358188,1
-0.0218566,0.33934,1
-0.0548859,0.361635,1
-0.0268265,0.367746,1
-0.041446,0.382299,1
-0.0360243,0.360553,1
-0.0445154,0.370387,1
-0.030591,0.37128,1
-0.0277993,0.350166,1
-0.0129547,0.3568,1
-0.0278808,0.375234,1
-0.00517831,0.36482,1
-0.0203218,0.380917,1
-0.0268531,0.361946,1
-0.00385078,0.361745,1
-0.0152538,0.362225,1
-0.0188014,0.372963,1
-0.0363474,0.368474,1
0.0080797,0.381554,1
-0.0226688,0.372951,1
-0.0344766,0.37553,1
-0.0171706,0.365314,1
0.00228403,0.393142,1
-0.00922208,0.375898,1
-0.00886175,0.369802,1
-0.01185,0.398272,1
-0.00167935,0.409894,1
-0.00769402,0.398463,1
-0.00820515,0.41666,1
0.00291406,0.38637,1
-0.0203082,0.382678,1
-0.00194908,0.427582,1
-0.0277303,0.432235,1
-0.0367522,0.414335,1
-0.012501,0.394219,1
-0.0229563,0.415852,1
-0.0205783,0.400103,1
-0.0217314,0.40077,1
-0.000303697,0.414929,1
0.0122018,0.434926,1
0.00915038,0.39049,1
-0.0228877,0.405221,1
-0.0299462,0.436321,1
0.0359924,0.386504,1
0.0666048,0.383777,1
0.0637146,0.408618,1
0.0306674,0.421047,1
0.0427989,0.427808,1
0.0309061,0.409758,1
0.0150317,0.410478,1
0.0170713,0.431213,1
0.041218,0.396944,1
0.03355,0.413818,1
0.0303554,0.405183,1
0.00712879,0.424283,1
0.0332619,0.364284,1
0.00220712,0.401984,1
0.0126524,0.397724,1
-0.000543227,0.400794,1
0.00589035,0.371444,1
0.0252418,0.382358,1
0.0351624,0.403927,1
0.021651,0.389704,1
0.0220545,0.409219,1
0.0449954,0.388371,1
0.0282428,0.399047,1
0.0350574,0.415418,1
0.0119287,0.377637,1
0.025994,0.381911,1
0.0252557,0.39027,1
0.13776,0.211629,1
0.131793,0.203656,1
0.0943384,0.198893,1
0.0983071,0.195191,1
0.115103,0.201429,1
0.107565,0.192088,1
0.0992568,0.202657,1
0.129708,0.205388,1
0.0960936,0.217061,1
0.0854919,0.208944,1
0.071179,0.214819,1
0.0731826,0.190657,1
0.0503558,0.188846,1
0.0785959,0.207646,1
0.075342,0.19673,1
0.0488205,0.193412,1
0.0758567,0.194832,1
0.0507068,0.189197,1
0.0992541,0.226012,1
0.0579405,0.233907,1
0.0847428,0.217693,1
0.09625,0.204818,1
0.0999533,0.214989,1
0.105386,0.207171,1
-0.0187576,0.217319,1
-0.0315988,0.189186,1
0.00128899,0.194431,1
-0.0403766,0.219068,1
-0.0390231,0.220815,1
-0.00905383,0.227561,1
-0.0472839,0.213076,1
-0.00170504,0.218743,1
-0.0208649,0.239282,1
-0.0410961,0.230421,1
-0.0216187,0.224083,1
-0.0319453,0.232885,1
-0.0100828,0.20566,1
-0.0389245,0.198236,1
-0.03989,0.224426,1
-0.0381992,0.240382,1
-0.00666269,0.205462,1
-0.00818374,0.220102,1
-0.0281614,0.200652,1
-0.00494374,0.232412,1
-0.031306,0.203421,1
-0.0227781,0.103419,2
-0.0400415,0.0986324,2
-0.0211331,0.055883,2
-0.0215429,0.0643276,2
-0.0409284,0.0748499,2
-0.0266967,0.0830893,2
-0.00720532,0.079921,2
0.0029124,0.0817273,2
-0.0104998,0.0511259,2
0.0214272,0.0156558,2
0.0272022,0.0558906,2
-0.00182722,0.0528182,2
0.0104081,0.0198136,2
-0.0135652,0.0376692,2
0.00926946,0.00665604,2
0.0558097,-0.0048926,2
0.0632144,-0.00580633,2
0.0554768,-0.00884373,2
0.0374062,0.0174724,2
0.080631,-0.0123982,2
0.0574575,0.0145854,2
0.087419,-0.00338678,2
0.0749813,-0.0118336,2
0.0621346,0.00290832,2
0.0699432,0.00481372,2
0.0758037,0.00819019,2
0.0885894,0.0185215,2
0.0909769,0.0396019,2
0.116261,0.0397122,2
0.11146,0.0371126,2
0.125187,0.0146777,2
0.128805,0.00396545,2
0.120592,0.0394683,2
0.117869,0.0369437,2
0.112654,0.0345469,2
0.102758,0.0487634,2
0.12764,0.056663,2
0.130681,0.0129485,2
0.136442,0.0244489,2
0.151857,0.0131915,2
0.155147,0.0288006,2
0.17554,0.0333613,2
0.157622,0.0174342,2
0.180206,0.0364957,2
0.144865,0.0204506,2
0.168944,0.0388473,2
0.175868,0.0224301,2
0.180857,0.0229796,2
0.140242,0.0474243,2
0.14392,0.0323252,2
0.154908,0.0569678,2
0.144787,0.0270449,2
0.13888,0.056431,2
0.17023,0.0617573,2
0.115007,0.0534273,2
0.144098,0.0176906,2
0.15608,0.0411813,2
0.0662834,0.0689519,2
0.0686376,0.0520417,2
0.0620772,0.0637381,2
0.0385073,0.0650793,2
0.0224143,0.0413608,2
0.0606319,0.0678635,2
0.010289,0.064385,2
0.00221497,0.0637444,2
0.00506433,0.0748409,2
0.0156831,0.0680209,2
0.00330287,0.0936072,2
-0.0176813,0.0735259,2
0.0242719,0.0830738,2
0.0213753,0.0662795,2
0.00585304,0.0987447,2
-0.0154137,0.078342,2
-0.0198651,0.0939249,2
0.0118136,0.0695152,2
-0.014311,0.0862161,2
0.0203608,0.107252,2
-0.00961511,0.0625688,2
0.00337693,0.101223,2
0.0326477,0.09731,2
-0.00777596,0.0975723,2
0.0162838,0.0960565,2
0.024824,0.0607875,2
0.0359633,0.0922918,2
0.0424636,0.0970522,2
0.0531338,0.0635785,2
0.0627997,0.0588573,2
0.0722373,0.0838257,2
0.0859165,0.0784665,2
0.0621089,0.0620995,2
0.117227,0.088389,2
0.0794052,0.05408,2
0.0952553,0.0623572,2
0.100884,0.0607085,2
0.116629,0.0379213,2
0.0903275,0.0362207,2
0.109451,0.0724044,2
0.104516,0.0628801,2
0.116913,0.0586763,2
0.110675,0.0539806,2
0.113259,0.0790256,2
0.140947,0.034959,2
0.110942,0.066858,2
0.114554,0.0561256,2
0.123437,0.0755753,2
0.119248,0.024728,2
0.14518,0.0417128,2
0.129557,0.0682708,2
0.139961,0.0579486,2
0.124815,0.0285972,2
0.112096,0.0350922,2
0.122865,0.0181702,2
0.128363,0.0145422,2
0.109102,0.0371775,2
0.0863071,-0.0175739,2
0.0969088,-0.000547451,2
0.110811,0.00255161,2
0.0426937,-0.0645935,2
0.0683672,-0.058231,2
0.0812987,-0.0481903,2
0.0674261,-0.0668319,2
0.0671821,-0.0669348,2
0.0735645,-0.0353507,2
0.0253677,-0.077031,2
0.0257139,-0.0966919,2
0.0702527,-0.109457,2
0.037787,-0.108401,2
0.0745752,-0.107953,2
0.0262399,-0.0869911,2
0.0641053,-0.111041,2
0.0664679,-0.068348,2
0.037638,-0.07497,2
0.0238351,-0.0866733,2
0.0393355,-0.102434,2
0.0650229,-0.0811846,2
0.0275203,-0.0868611,2
0.0583382,-0.0924233,2
0.0392825,-0.0740176,2
0.00971068,-0.063676,2
0.0446339,-0.0682689,2
0.031379,-0.0424156,2
0.0407005,-0.0564722,2
0.0367245,-0.0835638,2
0.0292627,-0.072706,2
-0.0164139,-0.048464,2
0.0175875,-0.0595424,2
-0.0292646,-0.0658753,2
-0.00125647,-0.063152,2
-0.0448116,-0.0318595,2
-0.0458164,-0.0440119,2
-0.0428031,-0.0353028,2
-0.0104432,-0.0583278,2
-0.0268334,-0.0376453,2
-0.0453755,-0.0379339,2
-0.0445175,-0.0584986,2
-0.0691089,-0.0504167,2
-0.0806997,-0.035164,2
-0.0498124,-0.0582855,2
-0.0502777,-0.0373395,2
-0.0874015,-0.0551033,2
-0.0925535,-0.0653607,2
-0.0860359,-0.0559293,2
-0.0866845,-0.040268,2
-0.092766,-0.0278006,2
-0.083969,-0.0304123,2
-0.0707415,-0.0302691,2
-0.105631,-0.0400517,2
-0.0785332,-0.0239728,2
-0.0772049,-0.0499163,2
-0.0939436,-0.0719294,2
-0.115037,-0.0566286,2
-0.0875297,-0.0618544,2
-0.108503,-0.0196235,2
-0.0959832,-0.0350559,2
-0.087494,-0.0457783,2
-0.0731722,-0.0530461,2
-0.0665014,-0.0188705,2
-0.10693,-0.000923658,2
-0.0953486,-0.0438686,2
-0.0800068,-0.044081,2
-0.095538,-0.0442767,2
-0.0999279,-0.0144245,2
-0.0890894,-0.0269942,2
-0.0744732,-0.036808,2
-0.0851597,-0.0291902,2
-0.0883854,-0.0155915,2
-0.10517,0.00161916,2
-0.117693,-0.0249484,2
-0.0911196,0.00175883,2
-0.133235,0.0163146,2
-0.1083,-0.00764379,2
-0.0897742,-0.0235134,2
-0.118259,-0.00531305,2
-0.123698,0.0140602,2
-0.136963,0.0111932,2
-0.120545,0.0273721,2
-0.114556,0.0227822,2
-0.0945445,-0.0130007,2
-0.120255,0.00882803,2
-0.0982263,0.0267686,2
-0.14268,0.0171925,2
-0.0906093,0.0187813,2
-0.124048,0.0236812,2
-0.0909986,0.0128219,2
-0.128325,0.0424645,2
-0.114967,0.0401446,2
-0.112695,0.055849,2
-0.0940915,0.0210228,2
-0.114067,0.0503596,2
-0.0946644,0.0500777,2
-0.106486,0.0727149,2
-0.123291,0.026156,2
-0.112141,0.0691414,2
-0.109793,0.0709235,2
-0.0988886,0.0498653,2
-0.0999819,0.075798,2
-0.121389,0.0570553,2
-0.0862559,0.0711829,2
-0.118653,0.0736469,2
-0.0850242,0.0704529,2
-0.100393,0.0758446,2
-0.114457,0.0543824,2
-0.0950751,0.0827524,2
-0.0872023,0.0658809,2
-0.119254,0.0997305,2
-0.0998347,0.0806866,2
-0.0908579,0.0570589,2
-0.118165,0.0645437,2
-0.1251,0.0578782,2
-0.119385,0.0670825,2
-0.107694,0.0686275,2
-0.0834301,0.104094,2
-0.106982,0.090968,2
-0.104444,0.0890122,2
-0.082457,0.0837306,2
-0.100635,0.0951453,2
-0.0791506,0.113523,2
-0.113138,0.125697,2
-0.0916631,0.0955901,2
-0.106735,0.101055,2
-0.0782807,0.11337,2
-0.069183,0.10788,2
-0.0934628,0.0791349,2
-0.0946711,0.13181,2
-0.104204,0.101431,2
-0.0692042,0.109131,2
-0.0576823,0.121669,2
-0.0680501,0.123217,2
-0.0979119,0.110262,2
-0.0741237,0.124679,2
-0.0967524,0.0954676,2
-0.0869599,0.111738,2
-0.0724695,0.0869452,2
-0.0618578,0.0855462,2
-0.066052,0.0772757,2
-0.0420985,0.0493939,2
-0.0710402,0.0728501,2
-0.0615109,0.0629085,2
-0.0705936,0.0300352,2
-0.0473104,0.0609054,2
-0.0759618,0.0540405,2
-0.0440926,0.0253193,2
-0.0253349,0.0143373,2
-0.0519479,0.0503005,2
-0.045625,-0.00111922,2
-0.0349297,-0.00705646,2
-0.039673,0.0133203,2
-0.0258593,-0.0118938,2
-0.0273723,-0.0341241,2
-0.0405874,-0.0276249,2
-0.0320728,-0.00412325,2
0.00947439,-0.0388354,2
-0.0295158,-0.0303592,2
0.0272598,-0.0488875,2
0.0166518,-0.0104376,2
0.0264909,-0.026464,2
-0.00413649,-0.0205511,2
0.0238285,-0.0271002,2
0.0297556,-0.0445036,2
0.0183015,-0.0165829,2
0.0238259,-0.014724,2
0.0571191,-0.0231755,2
0.0622674,-0.0179388,2
0.092722,-0.0190567,2
0.0730753,-0.016586,2
0.0867005,-0.0368862,2
0.079173,-0.0234541,2
0.10368,-0.0611057,2
0.0956747,-0.0638818,2
0.0958246,-0.0338855,2
0.103852,-0.0510732,2
0.129048,-0.0474401,2
0.101523,-0.0350201,2
0.128046,-0.0597674,2
0.0917085,-0.0674767,2
0.100189,-0.0512984,2
0.110579,-0.0735839,2
0.125935,-0.0604506,2
0.10599,-0.0474241,2
0.0922287,-0.0617834,2
0.130091,-0.0680716,2
0.0884471,-0.0563638,2
0.117601,-0.0450869,2
0.12677,-0.0433347,2
0.113702,-0.063118,2
0.101595,-0.0390274,2
0.107126,-0.0481971,2
0.0957868,-0.0667242,2
0.120743,-0.0516817,2
0.132091,-0.0389399,2
0.103045,-0.063203,2
0.0951069,-0.0407954,2
0.120229,-0.0667215,2
0.103598,-0.0478671,2
0.0862999,-0.0718346,2
-0.380985,-0.0381942,4
-0.357524,-0.0536553,4
-0.397829,-0.0369018,4
-0.362825,-0.0178297,4
-0.364234,-0.0382092,4
-0.356586,-0.0274425,4
-0.374397,-0.0607557,4
-0.344492,-0.0659723,4
-0.37239,-0.035365,4
-0.351874,-0.0229248,4
-0.326804,-0.0260941,4
-0.306409,-0.0527978,4
-0.316622,-0.0432401,4
-0.33984,-0.0662805,4
-0.312818,-0.0272133,4
-0.263625,-0.0626033,4
-0.275941,-0.0604219,4
-0.287514,-0.058971,4
-0.268556,-0.0492314,4
-0.250814,-0.088717,4
-0.267561,-0.0855335,4
-0.227074,-0.0780021,4
-0.241692,-0.0986583,4
-0.221597,-0.0758003,4
-0.202842,-0.107285,4
-0.209163,-0.084827,4
-0.228178,-0.0907632,4
-0.215813,-0.112055,4
-0.222419,-0.12126,4
-0.187669,-0.128281,4
-0.206684,-0.105286,4
-0.179215,-0.118725,4
-0.213032,-0.102954,4
-0.218286,-0.113487,4
-0.231725,-0.156737,4
-0.212378,-0.114902,4
-0.240374,-0.179385,4
-0.225908,-0.151647,4
-0.245715,-0.16746,4
-0.219616,-0.193192,4
-0.237405,-0.216315,4
-0.217822,-0.200259,4
-0.228729,-0.197451,4
-0.243023,-0.211117,4
-0.220753,-0.244278,4
-0.226301,-0.232265,4
-0.243844,-0.232374,4
-0.210938,-0.237409,4
-0.252397,-0.206531,4
-0.278992,-0.22037,4
